plant	year	Electricity	SO2	NOx	Capital_Stock	Employees	Heat_coal	Heat_oil	Heat_gas	CAAP1
3178	87	6288.20821917808	88.773698630137	28.6393424657534	399329828.27033	83	18779.9228109589	10.6232725315068	0	0
3297	87	10479.1342465753	101.587698630137	44.5584109589041	595245307.882702	92	30036.4824054795	193.18521139726	0	0
3497	87	18296.101369863	165.206876712329	51.1845753424657	803347150.133188	256	55949.4536986301	0	1007.21369863014	0
3644	87	2238.77808219178	9.53169863013699	8.06687671232877	256648114.802718	104	7302.69895890411	13.1744219178082	0	0
3775	87	8811.22191780822	46.4175890410959	35.120904109589	743562846.066319	180	23710.6265972603	28.0708055178082	0	0
3776	87	1582.69589041096	18.0309863013699	11.0939452054795	599509673.476073	132	7649.43646575342	100.931288547945	0	0
3788	87	5417.16712328767	33.0075068493151	16.8783561643836	831292195.4736	213	16835.297539726	111.003988372603	0	0
3796	87	3962.91232876712	22.4066301369863	17.575698630137	415238248.075372	141	11820.856690411	40.1773150684932	0	0
3936	87	4065.19726027397	23.7240821917808	18.1529315068493	613458235.753757	146	11277.5492383562	25.0018292712329	0	0
3945	87	1399.15890410959	12.3418082191781	7.79013698630137	352156686.51776	79	5015.52123835616	9.41030136986301	0	0
3946	87	2728.68767123288	28.7832876712329	18.2915342465753	383979748.203653	69	8428.87971506849	15.0564821917808	0	0
3947	87	12427.9561643836	410.620712328767	83.4805479452055	808422108.848058	243	34960.1753424658	13.9459798684932	0	0
3948	87	15754.5095890411	182.792136986301	72.8999178082192	1512366264.44762	253	45815.5888219178	248.290588076712	0	0
4054	87	2468.3095890411	28.4851232876712	19.3986301369863	231399096.076977	61	7329.76938630137	3.29453983561644	0	0
4072	87	3215.09315068493	85.0358904109589	18.505095890411	533580445.714755	164	10689.2525369863	67.2336	47.8251315068493	0
4158	87	10625.9397260274	58.0591780821918	60.2084383561644	988788187.820186	263	34769.5973534247	77.9379112438356	0	0
4162	87	11043.6931506849	36.1486849315068	42.7888219178082	817516892.230216	215	32008.3845205479	33.4065698630137	70.9506849315068	0
6002	87	14408.9917808219	55.7845753424658	42.0243561643836	1658127332.44796	365	40085.9941479452	326.204326191781	261.210706849315	0
6004	87	21067.7808219178	103.644191780822	81.2651780821918	1861626965.3113	247	60764.2328054794	219.730536986301	0	0
6016	87	5490.68767123288	24.7224109589041	20.5808219178082	717794744.063591	124	16359.6020383562	28.6257363287671	0	0
6017	87	11954.5917808219	37.9369315068493	28.5910410958904	1565549982.09843	241	36529.265709589	99.0320828383562	0	0
6095	87	13076.7671232877	51.3355890410959	56.7025205479452	1013626079.36564	260	40430.660339726	22.1692851780822	0	0
6139	87	20603.8191780822	88.200904109589	138.155780821918	985868592.441354	133	61386.6401808219	135.014465753425	0	0
6146	87	38817.2684931507	116.992876712329	116.690739726027	2041955834.75638	687	127153.030071233	323.734389041096	0	0
6147	87	32228.0684931507	196.222849315068	106.750876712329	1476240155.91952	524	104716.505841096	343.536065753425	0	0
6155	87	15132.5890410959	157.27397260274	52.5465479452055	1124168079.6434	254	42973.5851671233	45.2595452054795	0	0
6178	87	11572.8821917808	36.1740547945206	39.2333698630137	601201427.428604	120	32638.5290958904	26.2767649315068	0	0
6193	87	18727.0410958904	72.0830136986301	77.3019178082192	876231676.087195	149	53211.0432876712	0	234.468734246575	0
6248	87	7276.89315068493	32.0381643835616	54.2310136986301	920881810.304537	114	24477.6951890411	79.836666460274	0	0
6264	87	20230.9808219178	98.3436712328767	57.6427123287671	1438027537.53797	252	54728.256230137	181.601117063014	0	0
8042	87	25985.8191780822	165.847342465753	103.679424657534	1243447528.46279	182	68377.6055068493	217.814379386301	0	0
8102	87	34473.3424657534	1006.38473972603	168.886410958904	2206601370.25834	367	100165.98029589	105.50358379726	0	0
8226	87	9396.12602739726	108.517726027397	28.5568767123288	792584267.71959	163	26996.2801972603	16.598450169863	167.682290410959	0
3	88	21251.9726027397	135.912684931507	64.8043835616438	1628970047.43364	454	59537.7473260274	39.0876588986301	543.824446575342	0
8	88	18501.3205479452	188.917808219178	57.8133424657534	1527248910.86198	546	52900.5667452055	126.678493775342	0	0
470	88	10243.1452054795	35.5913424657534	47.4711780821918	761636042.426861	111	30986.2880219178	58.4515964219178	0	0
602	88	10895.0410958904	57.533397260274	33.3107397260274	1030942695.14995	124	31275.7255013699	143.400108772603	0	0
641	88	13951.8438356164	332.619726027397	63.5472328767123	1197459425.09483	239	42571.734630137	33.3732	550.920547945205	0
708	88	14208.3890410959	196.834383561644	63.3236712328767	833157696.758005	318	42559.4710465753	39.8903342465753	0	0
709	88	27547.3369863014	262.641178082192	120.021589041096	1365161179.35595	504	78137.7364986301	33.6168	0	0
728	88	14827.2684931507	251.737178082192	47.9488219178082	1299924911.9721	476	43979.0965260274	78.0295815945205	0	0
856	88	9011.1698630137	63.8902191780822	38.525698630137	842967032.320773	160	26121.096109589	35.6329904383562	0	0
861	88	8594.66849315068	309.726794520548	71.8895890410959	993200596.47104	285	26697.3820438356	57.7657356164383	0	0
862	88	1156.05452054795	34.1994246575343	6.03591780821918	400878104.928215	97	3711.45019178082	18.4704027123288	0	0
863	88	1402.49342465753	32.9119726027397	4.96117808219178	313594638.656391	94	4319.19119452055	36.6756685150685	0	0
864	88	3762.04383561644	89.2608493150685	13.1499178082192	603636986.001866	146	11183.181490411	261.508300717808	0	0
876	88	12282.0849315068	424.790054794521	108.762465753425	1239504165.47401	314	39463.2535506849	0	43.644602739726	0
879	88	10803.4602739726	53.0168219178082	55.8661369863014	2568795600.93141	384	36398.9983452055	0	94.4684931506849	0
887	88	13063.1835616438	222.965397260274	43.0260273972603	1644694945.09586	347	38827.3521972603	23.216685090411	0	0
889	88	26366.2487671233	661.659068493151	165.648520547945	1568002205.81777	266	77124.6754465753	71.0110684931507	0	0
983	88	26630.2876712329	723.464739726027	177.02602739726	1544538990.29204	385	76246.8271726027	10.8919232876712	0	0
988	88	10890.2602739726	164.409287671233	63.5458904109589	1510917385.60067	334	30925.183830137	164.300561638356	0	0
991	88	1888.25479452055	39.7978356164384	7.12860273972603	517928758.836624	96	6223.85112876712	109.139473972603	0	0
994	88	26244.5150684932	200.070767123288	77.4990136986301	2479362193.87899	329	78072.928569863	77.4614630136986	0	0
1004	88	397.657928767123	12.2007945205479	3.05430136986301	297180295.79105	67	1715.23161643836	34.744701369863	0	0
1008	88	5167.74219178082	118.55797260274	26.7848767123288	663444037.321727	160	16028.5590136986	96.9194301369863	0	0
1012	88	6143.55095890411	168.47197260274	33.1270136986301	467869828.3549	83	19315.8488493151	5.98655342465753	16.0656821917808	0
1047	88	3238.62630136986	17.4848493150685	24.3358356164384	426210154.217878	55	11064.9201260274	24.7604383561644	0	0
1250	88	5445.68767123288	20.3831232876712	20.8362739726027	531373265.638111	135	17615.0482684931	0	293.82815890411	0
1355	88	9237.94520547945	170.053863013699	33.1950410958904	587776636.290411	153	28161.8183232877	48.1193424657534	0	0
1356	88	26613.4849315068	245.378547945205	93.9909315068493	1773775382.83344	233	77615.0370027397	155.103123287671	0	0
1357	88	2788.12328767123	59.5434246575342	14.7098630136986	329825942.81553	108	9345.8217369863	10.2779178082192	0	0
1364	88	19188.9589041096	43.300301369863	76.7719452054795	1567116444.75044	500	57566.7067890411	179.396383561644	77.1221232876712	0
1570	88	1581.70410958904	12.6178356164384	5.25813698630137	270147579.942043	66	4968.16717808219	29.1719342465753	0	0
1606	88	3135.51506849315	28.2980273972603	12.5035890410959	173458742.144476	68	8819.21621917808	9.21375287671233	0	0
1695	88	5702.69315068493	37.7744657534247	17.3445205479452	681202710.838566	174	16515.4335780822	48.2394739726027	0	0
1745	88	9513.59726027397	56.6622739726027	27.8281917808219	1626204273.33635	383	27566.8660821918	157.378454071233	0	0
1943	88	341.948767123288	2.6973698630137	2.31084931506849	198231104.013335	37	1271.68750136986	7.94202739726027	0	0
2080	88	5571.82191780822	20.3328767123288	28.7122739726027	492761922.474509	162	18543.2291013699	29.6179157917808	0	0
2103	88	31402.8219178082	681.144712328767	104.567561643836	2422008701.00273	467	91728.0304931507	248.698915068493	0	0
2107	88	11399.4383561644	191.099123287671	96.3081369863014	934644227.619638	258	34311.3002630137	22.8583561643836	0	0
2526	88	2367.27452054795	36.8864109589041	9.18276712328767	370421200.160851	83	7435.28727671233	69.0322356164384	0	0
2527	88	2904.64904109589	47.2102191780822	10.5939452054795	366089608.560696	92	8852.65218630137	48.0025479452055	0	0
2535	88	5649.1402739726	76.7952602739726	16.4535890410959	412798378.212902	81	15433.8866027397	16.4580164383562	0	0
2549	88	12008.4191780822	122.803232876712	53.5360273972603	1692760339.39554	297	36088.0454082192	0	0	0
2554	88	9619.91780821918	148.007342465753	28.3602739726027	973311926.771454	205	28078.3172328767	0	0	0
2642	88	3251.0301369863	49.9521917808219	9.96205479452055	419104043.665896	134	10118.1545041096	56.181501369863	0	0
2706	88	5727.38082191781	42.8521095890411	23.6891232876712	329557596.507192	96	16413.2188273973	35.3289876493151	0	0
2718	88	5355.90136986301	39.9347671232877	15.9616164383562	879502242.277051	155	15514.7223945205	103.319446175342	0	0
2721	88	4400.06849315068	33.9461643835616	12.9942191780822	702550059.418764	142	12729.1530575342	47.2194306739726	0	0
2727	88	18588.8520547945	124.202465753425	50.6598630136986	1345324719.09567	196	49578.1204876712	175.134658290411	0	0
2790	88	1069.50630136986	7.1407397260274	2.14441095890411	172153636.496038	51	4101.24149589041	0	0.846164383561644	0
2850	88	41988.9424657534	520.964356164384	197.640136986301	2185837032.87009	548	120791.604372603	55.8085798027397	0	0
2864	88	6226.52	169.709671232877	34.0906849315068	945760438.227862	270	21108.2940383562	19.2207874849315	0	0
2872	88	22577.2465753425	828.973342465753	131.124328767123	1676588332.13957	342	63205.0078739726	148.823689249315	0	0
2876	88	20923	592.654630136986	129.891917808219	1329916016.70018	337	58360.4966958904	20.4223561643836	0	0
3098	88	4987.71506849315	11.7351232876712	26.2515890410959	1002600148.82221	230	16454.1476	97.1654461150685	0	0
3130	88	2959.93698630137	41.721095890411	12.1487397260274	491470973.544299	95	9881.58108493151	162.430561232877	0	0
3131	88	10007.8849315068	159.332931506849	37.9643835616438	888045940.476279	136	29553.0725863014	224.469057534247	0	0
3138	88	4198.6602739726	57.9445753424658	22.211397260274	632274220.921912	168	14301.2552931507	61.3871032273973	0	0
3140	88	25552.6739726027	346.029835616438	75.9593150684932	1328023403.25236	215	74010.4990849315	280.781655747945	0	0
3149	88	27579.8328767123	334.841753424658	78.4918630136986	1329730802.03839	194	75908.2725917808	264.192228789041	0	0
3178	88	5713.78904109589	86.0550684931507	25.7923835616438	404794854.329517	83	16934.0983945205	13.8651780821918	0	0
3297	88	10713.7150684932	96.4851506849315	45.1872602739726	593144825.713556	92	30629.5292273973	220.223506635616	0	0
3497	88	18927.0219178082	149.380164383562	53.6825479452055	809619332.065048	245	59659.6145424658	0	371.210169863014	0
3644	88	2648.59178082192	11.5357808219178	9.65630136986301	257750740.195864	102	8835.94691506849	9.88081643835616	0	0
3775	88	10028.0082191781	53.1138904109589	40.9989863013699	746153262.448915	179	27690.7140383562	32.6687021260274	0	0
3776	88	2893.46849315068	18.0445205479452	11.829698630137	600037878.579395	133	8377.27830684932	109.687380427397	0	0
3788	88	6381.32054794521	38.1835068493151	19.3076164383562	846784760.75477	203	19178.6008273973	85.1283191835616	0	0
3796	88	2960.78082191781	20.2923561643836	13.1778904109589	435167401.913592	143	8788.47558356164	37.3742465753425	0	0
3936	88	5143.54794520548	30.8486575342466	22.4664931506849	615259735.093757	145	14641.6564986301	18.0527521808219	0	0
3945	88	1412.93698630137	12.3252876712329	8.01016438356164	352589581.395367	78	5129.79522191781	9.41030136986301	0	0
3946	88	3486.90684931507	39.6774246575342	22.3874520547945	386256254.253224	68	10627.3226794521	21.1731780821918	0	0
3947	88	12955.6082191781	397.793150684932	86.9167397260274	810640680.643815	221	36447.2549808219	15.6579873205479	0	0
3948	88	18754.9589041096	199.915150684931	86.2238082191781	1521105977.1478	234	54281.493830137	340.655392306849	0	0
4054	88	2976.29315068493	31.1570684931507	23.8695890410959	233271348.642853	61	8694.53783013699	3.76518838356164	0	0
4072	88	3980.89589041096	98.9796164383562	22.2506849315069	546379460.554236	162	12813.5403561644	36.8403287671233	204.168580821918	0
4158	88	15484.7534246575	76.279397260274	82.9871780821918	997472836.279116	253	49870.135709589	68.2382264219178	0	0
4162	88	12956.5890410959	70.9119726027397	52.3605479452055	824127614.225997	216	38666.9305534247	24.4667835616438	144.682191780822	0
6002	88	17894.1095890411	72.9951780821918	52.164602739726	1662241933.93324	408	49183.0149534247	165.436695353425	308.554994520548	0
6004	88	17395.6767123288	91.3432602739726	66.457397260274	1874832847.32354	247	51464.2248712329	290.778312328767	0	0
6016	88	5193.13150684931	22.9380821917808	19.4865205479452	721508077.176846	132	15381.9213041096	30.8894944438356	0	0
6017	88	10445.3616438356	88.2395890410959	25.9902191780822	1570731044.95893	238	33004.5953808219	111.184966487671	0	0
6095	88	12690.3397260274	45.5827123287671	53.7332054794521	1016412978.7753	222	38209.5557424658	28.6354603068493	0	0
6139	88	20998.4383561644	82.9184109589041	140.062684931507	986341520.935185	132	64422.1868164383	114.458630136986	0	0
6146	88	41046.4739726027	144.55098630137	122.365068493151	2051763856.1155	661	134801.49229589	236.699112328767	0	0
6147	88	32272.298630137	188.10904109589	105.566164383562	1477725236.47744	499	105803.286005479	382.218410958904	0	0
6155	88	18261.4794520548	181.689095890411	63.4402739726027	1124893773.23861	246	50746.5864219178	56.2315561643836	0	0
6178	88	11713.4273972603	39.3500273972603	39.8070136986301	597731290.498309	114	33192.5069589041	26.6707061753425	0	0
6193	88	19506.5232876712	72.8975890410959	84.8003835616438	880556567.143733	148	57829.3179178082	0	258.525704109589	0
6248	88	8727.12054794521	58.1264931506849	60.6353698630137	762572276.349136	111	27239.834909589	68.7697115671233	0	0
6264	88	18147.9561643836	90.765698630137	52.5592602739726	1434357773.37801	252	49397.5579068493	175.071919610959	0	0
8042	88	33445.6191780822	213.781808219178	131.693369863014	1262287147.97727	185	87145.4744876712	93.1380273369863	0	0
8102	88	33221.8520547945	954.289671232877	163.262602739726	2202003489.14508	333	96670.0028054794	174.689314109589	0	0
8226	88	9205.46301369863	106.937260273973	27.8238082191781	795280249.991329	162	26421.930509589	0	273.290279452055	0
3	89	26194.2410958904	170.138465753425	80.5021917808219	1640618688.8115	449	73178.1383835616	41.1907244383562	497.583668493151	0
8	89	16427.1123287671	216.80295890411	53.471698630137	1536613334.8019	499	46918.8935835616	140.843256476712	0	0
470	89	10277.7342465753	33.781397260274	47.6505753424657	762730383.856945	110	30883.490569863	47.9070767671233	8.99858082191781	0
602	89	13149.5068493151	67.3598356164384	38.8221095890411	1031759061.3191	124	37068.6978082192	128.410035945205	0	0
641	89	13085.0082191781	314.711835616438	60.1805205479452	1214688846.20352	241	39934.4666849315	36.5733698630137	320.509589041096	0
708	89	13397.6575342466	192.994219178082	62.5783561643836	840038272.329659	303	41145.5840712329	46.8479506849315	0	0
709	89	28543.6794520548	278.202876712329	122.641315068493	1371009419.33751	468	79853.4112986301	36.3798246575342	0	0
728	89	14044.7232876712	246.116328767123	46.3356164383562	1302507336.19725	445	42739.9390794521	110.394180821918	0	0
856	89	8721.76164383562	62.8199452054794	37.6285753424658	848454755.819361	161	25250.107090411	38.4847155287671	0	0
861	89	10047.8383561644	349.435479452055	84.077095890411	998583472.419208	280	30793.979090411	42.7449892109589	0	0
862	89	960.799178082192	26.3674794520548	5.15117808219178	402402037.868835	102	3153.58903013699	22.7098569369863	0	0
863	89	1029.87342465753	23.6695068493151	3.76104109589041	315072123.416504	93	3294.84953972603	36.5891304493151	0	0
864	89	2797.36547945205	66.3768219178082	9.95353424657534	604194382.597244	146	8621.58829041096	141.225878663014	0	0
876	89	10667.898630137	386.287726027397	97.6398356164384	1245024055.33497	300	35054.2049424658	0	77.8372712328767	0
879	89	9286.72054794521	43.6877808219178	51.2482739726027	2474237140.11496	367	33221.5968986301	0	147.701369863014	0
887	89	16363.6054794521	273.524767123288	55.5519178082192	1646707580.24425	358	49186.1920821918	22.6923444328767	0	0
889	89	24033.0331506849	622.548219178082	161.330904109589	1569533075.33235	263	71061.1703232877	87.362301369863	0	0
983	89	27341.2356164384	767.714931506849	180.747671232877	1545153225.3379	380	77744.5301863014	16.3378849315068	0	0
988	89	12397.3479452055	194.329150684932	74.0448767123288	1517264565.59098	338	35515.6491287671	205.64891529863	0	0
991	89	1629.40547945205	35.4815616438356	6.32071232876712	532728197.102313	100	5390.8316109589	52.2055188986301	0	0
994	89	24786.4383561644	260.52602739726	78.4558082191781	2492633349.82468	328	74301.6657589041	90.6022948273972	0	0
1004	89	341.121506849315	10.7360273972603	2.54643835616438	298014046.231163	70	1427.52206027397	19.6581863013699	0	0
1008	89	6569.64657534247	142.732301369863	35.1138904109589	669132801.720147	160	20214.0826136986	133.949967123288	0	0
1012	89	5565.67342465753	155.523643835616	30.1924931506849	468303133.200648	87	17411.9014410959	10.1310904109589	15.0915205479452	0
1047	89	2554.18668493151	17.1366575342466	18.6434520547945	426836037.798272	24	8768.07007123288	39.2429589041096	0	0
1250	89	5873.23561643836	13.7016712328767	23.5306849315069	535011069.341321	135	19168.4913479452	0	243.872282191781	0
1355	89	9045.22739726027	160.154219178082	31.7454520547945	588831891.169055	159	27659.4955780822	52.3239452054794	0	0
1356	89	22055.3643835616	273.601917808219	80.0982191780822	1778144237.06285	237	67268.5317315068	134.547287671233	0	0
1357	89	2860.58904109589	59.1175616438356	14.9832876712329	330011108.573999	109	9341.21844383562	7.47484931506849	0	0
1364	89	22463.802739726	528.374767123288	80.5230136986301	1568517070.99403	492	61774.2249424657	198.024241972603	62.5446575342466	0
1570	89	1582.18630136986	12.7141917808219	5.27950684931507	271925287.683393	66	4936.99352876712	26.3488438356164	0	0
1606	89	2999.44657534247	26.3307945205479	12.1927671232877	175167205.19564	67	8432.46189041096	7.82624398356164	0	0
1695	89	6496.69315068493	39.6701095890411	22.0603287671233	682648330.360818	167	19135.0722246575	76.0699397260274	0	0
1745	89	8873.99726027397	53.4546575342466	27.3201917808219	1626724654.88339	366	26335.1030794521	87.4993013424657	0	0
1943	89	1050.13232876712	4.66550684931507	6.21112328767123	198963426.795307	41	3581.30232328767	15.4168767123288	0	0
2080	89	4689.95835616438	18.6125479452055	23.0788767123288	499376505.585492	162	14988.4632876712	46.1722009479452	0	0
2103	89	31389.3232876712	667.514164383562	104.003150684932	2428216221.50098	478	90599.0415835616	216.697216438356	0	0
2107	89	12742.8328767123	215.146684931507	107.477479452055	937555137.969159	248	37808.5550246575	34.744701369863	0	0
2526	89	2340.00219178082	38.5365753424658	9.19413698630137	373299834.975824	86	7458.82955616438	64.190482060274	0	0
2527	89	3010.24520547945	48.6033150684931	11.4814520547945	405132359.256557	88	9199.72291506849	37.1656849315068	0	0
2535	89	6067.5204109589	76.0043287671233	17.6178630136986	418316387.783407	86	16580.7083671233	13.8715984438356	0	0
2549	89	14064.1753424658	172.837479452055	63.2356164383562	1703872055.98544	303	41847.9774191781	0	0	0
2554	89	10627.6273972603	160.125589041096	30.127397260274	977892302.765536	208	30175.9892493151	0	0	0
2642	89	4312.4904109589	66.6975342465753	12.9050136986301	421237750.756764	146	13112.931430137	30.3932712328767	0	0
2706	89	6535.85205479452	56.7581369863014	26.5768219178082	330413335.149349	76	18616.7322630137	37.2680036054794	0	0
2718	89	5838.89863013699	42.3264109589041	17.8144109589041	966001698.025437	158	17184.743090411	128.378247813699	0	0
2721	89	5133.51780821918	37.8811232876712	15.5766575342466	709188304.567839	140	15070.3068493151	38.7472162191781	0	0
2727	89	25734.3150684931	173.310520547945	70.5709863013699	1353449581.79056	186	68459.582230137	127.268256049315	0	0
2790	89	1290.81808219178	9.15827397260274	2.49827397260274	172831285.531306	51	4892.28299726027	0	0.25027397260274	0
2850	89	44154.797260274	497.55095890411	207.525506849315	2208998959.50941	540	126360.889112329	67.9057524657534	0	0
2864	89	7251.83068493151	202.853287671233	39.0534246575342	960357541.996425	273	24152.9161643836	16.5066430027397	0	0
2872	89	24096.298630137	848.187123287671	143.091424657534	1700330282.59501	378	67252.6220931507	194.250894657534	0	0
2876	89	21488.298630137	631.967287671233	136.409726027397	1330190981.69082	336	61204.9172821918	18.1532054794521	0	0
3098	89	6019.17780821918	14.3461095890411	31.1608493150685	1005191673.68335	229	19890.0901643836	66.8931706684931	0	0
3130	89	3531.78904109589	47.6005479452055	13.8347123287671	495922424.388316	96	11524.3050739726	145.043627917808	0	0
3131	89	10794.7890410959	163.23202739726	39.9341917808219	901353527.140603	135	31183.4123835616	267.899934246575	0	0
3138	89	5010.01643835616	71.5294246575342	25.8006849315069	639270424.711925	168	16650.0310794521	51.518166460274	0	0
3140	89	26323.7205479452	356.661616438356	78.0813424657534	1366350027.7853	215	74780.5453808219	279.450558608219	0	0
3149	89	27281.3561643836	344.904465753425	77.6541917808219	1357063726.82237	195	74428.0355232877	204.668235090411	0	0
3178	89	6331.35342465753	92.311397260274	28.2438904109589	414108650.683118	82	18384.5798739726	18.486904109589	0	0
3297	89	9947.64657534247	82.4458904109589	43.9850684931507	596999358.1996	93	29728.2786684931	121.3958676	0	0
3497	89	19381.6383561644	168.174794520548	55.4324109589041	838552969.068729	233	61326.0543342466	0	851.241369863014	0
3644	89	3076.99726027397	15.6018630136986	10.766602739726	260655715.662456	97	9980.80017534247	12.2333917808219	0	0
3775	89	11190.4164383562	61.2773150684932	45.8910410958904	749167577.240385	180	30614.6683561644	25.1609167561644	0	0
3776	89	4025.33698630137	24.3630684931507	16.0362739726027	600975368.117556	133	11597.1422684931	106.335484471233	0	0
3788	89	7272.23561643836	45.5505479452055	22.445698630137	856907431.538213	210	22257.3846356164	148.211128684931	0	0
3796	89	3594.63835616438	27.2702739726027	15.6229589041096	436152901.285057	143	10438.8838575342	30.3665753424658	0	0
3936	89	3970.46575342466	24.2784109589041	17.5793698630137	620858342.158414	147	11530.1193753425	31.8566665315068	0	0
3945	89	1654.08219178082	14.4569863013699	9.33854794520548	355757167.649593	83	6021.54410958904	17.4090575342466	0	0
3946	89	3324.94794520548	35.4283835616438	22.2330410958904	386619046.536945	73	10255.6545479452	13.6449369863014	0	0
3947	89	13054.197260274	408.598931506849	86.3253698630137	812990742.616369	242	36484.9632438356	18.0977981589041	0	0
3948	89	18366.6219178082	178.193479452055	84.3356438356164	1530414168.91366	256	52784.0747780822	415.512137293151	0	0
4054	89	3211.3397260274	30.3152876712329	25.1975342465753	234915733.745275	63	9404.15082739726	0	0	0
4072	89	3399.96712328767	69.9819726027397	19.2884931506849	565560271.317051	164	10957.3913041096	12.4336109589041	219.606432876712	0
4158	89	14907.6904109589	50.9068767123288	101.936356164384	1004992540.52791	251	48483.4094191781	87.4731627287671	0	0
4162	89	12879.695890411	71.139397260274	52.607095890411	824597227.402333	208	38942.9601808219	24.4667835616438	67.5342465753425	0
6002	89	21880.6109589041	100.370684931507	70.2818904109589	2578535430.14296	447	65703.0335506849	32.4110100328767	816.895756164384	0
6004	89	20950.8	115.71402739726	81.3196164383562	1877919851.20081	248	62142.3655616438	247.96144109589	0	0
6016	89	5148.32328767123	23.440904109589	19.3570684931507	727409620.115661	131	15356.104630137	27.5771884931507	0	0
6017	89	11912.3506849315	59.6046575342466	27.566301369863	1574993882.64907	244	34641.5373260274	123.839949780822	0	0
6095	89	12557.3561643836	54.7890410958904	54.2338082191781	1024215506.43846	219	37849.1907780822	53.576022509589	0	0
6139	89	23189.295890411	85.2902739726027	127.682465753425	986802495.358512	131	70998.4270356164	124.736547945205	0	0
6146	89	41839.8164383562	155.381068493151	125.478465753425	2060409778.88698	634	139128.892953425	272.618432876712	0	0
6147	89	34691.0602739726	212.658109589041	150.174712328767	1481860543.62478	471	114229.737506849	409.848657534247	0	0
6155	89	15909.5726027397	161.119616438356	56.0431232876712	1124775281.44503	241	45415.0136493151	42.9737095890411	0	0
6178	89	9887.05479452055	35.8594246575342	33.3661095890411	599360097.122327	112	27844.7474191781	39.0838513972603	0	0
6193	89	18963.4520547945	75.3012054794521	80.7922739726027	884191681.225307	148	54809.0713643836	0	374.871161643836	0
6248	89	7613.76164383562	25.8779452054795	53.4630136986301	917155983.153867	113	23525.201709589	119.35812690411	0	0
6264	89	21001.0931506849	106.943315068493	61.8957808219178	1434102015.54387	251	57178.4689315068	142.762480767123	0	0
8042	89	31652.6849315069	201.412273972603	126.713315068493	1276149845.94403	180	83613.0437589041	118.375140838356	0	0
8102	89	35801.2164383562	997.038493150685	175.280876712329	2220072619.34227	370	103599.898739726	253.580605676712	0	0
8226	89	9532.5698630137	115.034246575342	28.8424931506849	798246727.289683	163	27313.2646575342	0	120.228120547945	0
3	90	20146.8876712329	142.495342465753	62.3164109589041	1667315659.82288	411	56682.1151013699	16.2083731561644	556.163191780822	1
8	90	22171.0356164384	302.75304109589	71.6641369863014	1557326506.08424	482	63065.5393260274	119.055298734247	0	1
470	90	10215.898630137	35.5115342465753	47.9468493150685	765678486.335896	111	31019.6157753425	50.094357830137	9.77427123287671	1
602	90	10804.4328767123	58.936	32.6269863013699	1103736442.62344	124	31167.5178410959	171.591266038356	0	1
641	90	10930.4164383562	263.023917808219	51.0253150684932	1232252671.39214	241	33787.2675616438	37.487704109589	826.857534246575	1
708	90	13052.1506849315	167.466575342466	58.3947945205479	846749460.389193	287	39351.1052273973	54.7999890410959	0	1
709	90	27952.2739726027	266.462465753425	119.888602739726	1376713685.83678	432	78417.7857643836	42.3663780821918	0	1
728	90	16931.2246575342	279.665863013699	54.1699178082192	1305026187.84482	414	50452.8188054795	73.7507342465753	0	1
856	90	8936.4	64.2867397260274	38.1610684931507	850270011.875507	167	25917.2232493151	45.7879202794521	0	1
861	90	8899.21643835616	305.161369863014	75.5584657534247	1001137969.04954	281	28093.7039178082	51.6361089041096	0	1
862	90	932.717260273973	28.2164657534247	5.46939726027397	409300500.104478	107	3328.21876712329	28.5893565041096	0	1
863	90	1522.5098630137	36.7755890410959	5.52334246575342	317760213.792958	93	4803.65407123288	27.453786739726	0	1
864	90	2334.16191780822	56.6906301369863	8.87202739726027	607178656.951715	148	7625.90610410959	148.637992635616	0	1
876	90	13058.1616438356	470.272767123288	118.097561643836	1236948680.21236	294	42648.2591945205	0	53.783002739726	1
879	90	10612.0465753425	49.1378356164384	59.2059452054794	2478608225.45875	360	38380.3045643836	0	133.797260273973	1
887	90	19744.2109589041	326.220739726027	66.6712602739726	1653906992.12634	358	59187.3508931507	32.5207401534247	0	1
889	90	22508.6482191781	615.38301369863	151.974191780822	1578711157.84526	258	66627.6036054795	97.1730410958904	0	1
983	90	26121.7095890411	736.491232876712	176.587671232877	1548458635.98104	381	75103.1602904109	22.0434908054795	0	1
988	90	14876.4904109589	225.32802739726	89.376	1523408989.37591	335	41881.3598356164	117.012572580822	0	1
991	90	2012.5397260274	34.2377534246575	7.58786301369863	543307068.602099	102	6557.15424657534	88.185736109589	0	1
994	90	25147.5287671233	313.470931506849	72.2268219178082	2515225400.99489	328	75416.2484219178	119.954045917808	0	1
1004	90	261.268547945206	9.22312328767123	2.10002739726027	301275149.720574	70	1162.23641643836	18.2866849315068	0	1
1008	90	5616.15205479452	124.018109589041	30.1545753424658	679230366.05277	157	17399.203890411	187.895687671233	0	1
1012	90	5287.66246575342	136.662164383562	28.6194794520548	496273302.989724	86	16748.0649041096	8.3491397260274	16.9391780821918	1
1047	90	3143.09123287671	14.634301369863	15.9806301369863	427256427.288721	54	10152.2028876712	22.4245479452055	0	1
1250	90	5786.19178082192	12.6906301369863	23.466602739726	539322638.238483	132	19121.8347178082	0	284.159876712329	1
1355	90	9023.15890410959	147.098082191781	31.3029863013699	591136811.290471	154	27584.2145972603	45.7834520547945	0	1
